x1,x2
제905차 성북 정릉동 정릉2차e편한세상 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억1,000만원?투자인원183명"
제904차 광진 구의동 현진에버빌 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억2,000만원?투자인원214명"
제902차 캠프 험프리 미군 렌탈하우스C 신축사업 13차#1순위,수익률(연)13.1%?투자기간7개월?등급C1?모집금액1억원?투자인원208명
제901차 캠프 험프리 미군 렌탈하우스A 신축사업 15차#1순위,수익률(연)13.1%?투자기간5개월?등급C1?모집금액2억원?투자인원417명
제900차 성남 정자동 상록마을우성아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액8,000만원?투자인원134명"
제899차 이천 창전동 오피스텔 신축사업 33차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액3억원?투자인원516명
제897차 합천아파트 신축사업 19차#1순위,수익률(연)12.98%?투자기간10개월?등급B2?모집금액1억원?투자인원156명
제896차 용인 동천동 다세대주택 신축사업 9차#1순위,수익률(연)12.63%?투자기간8개월?등급B2?모집금액2억원?투자인원381명
제895차 서산 테크노밸리 근린생활시설 신축사업 24차#1순위,수익률(연)14.5%?투자기간12개월?등급C3?모집금액4억원?투자인원803명
제894차 합천아파트 신축사업 18차#1순위,수익률(연)12.98%?투자기간10개월?등급B2?모집금액3억원?투자인원450명
제893차 이천 신둔도예촌역 인근 다세대 신축사업 6차#1순위,수익률(연)14%?투자기간8개월?등급B2?모집금액3억원?투자인원507명
제892차 이천 창전동 오피스텔 신축사업 32차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액1억원?투자인원173명
제891차 이천 창전동 오피스텔 신축사업 31차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액2억원?투자인원369명
제890차 인천 주안역 해경스테이 4차 신축사업 4차#1순위,수익률(연)12.06%?투자기간11개월?등급B1?모집금액2억원?투자인원395명
제889차 용인 메종 포레스트 타운하우스 C 신축 9차#1순위,수익률(연)12.42%?투자기간7개월?등급B2?모집금액2억원?투자인원352명
제888차 용인 메종 포레스트 타운하우스 A 신축 8차#1순위,"수익률(연)12.56%?투자기간5개월?등급B2?모집금액3억5,000만원?투자인원673명"
제886차 광진 자양동 광진트라팰리스 담보대출 리파이낸싱#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억2,000만원?투자인원177명"
제885차 인천 주안동 생활형숙박시설 신축사업 3차#1순위,수익률(연)12.56%?투자기간10개월?등급B2?모집금액1억원?투자인원186명
제884차 서울 동선동5가 다세대 신축사업 6차#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액1억5,000만원?투자인원260명"
제883차 이천 창전동 오피스텔 신축사업 30차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액2억원?투자인원364명
제882차 용인 메종 포레스트 타운하우스 D 신축 6차#1순위,수익률(연)12.42%?투자기간7개월?등급B2?모집금액2억원?투자인원371명
제881차 용인 메종 포레스트 타운하우스 B 신축 9차#1순위,"수익률(연)12.84%?투자기간5개월?등급B3?모집금액1억5,000만원?투자인원281명"
제880차 송파 장지동 위례24단지꿈에그린 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억5,000만원?투자인원267명"
제878차 가평 맹호부대 인근 다세대주택 신축사업 14차#1순위,수익률(연)12.91%?투자기간8개월?등급B3?모집금액2억원?투자인원316명
제876차 강서 화곡동 화곡푸르지오 담보대출 리파이낸싱#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억8,000만원?투자인원352명"
제875차 성동 옥수동 옥수하이츠 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액2억3,000만원?투자인원366명"
제874차 이천 창전동 오피스텔 신축사업 29차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액2억원?투자인원379명
제873차 서울 강북 수유동 공동주택 신축사업 7차#1순위,수익률(연)12.49%?투자기간8개월?등급B2?모집금액2억원?투자인원378명
제872차 서울 동선동5가 다세대 신축사업 5차#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액5,000만원?투자인원64명"
제871차 이천 창전동 오피스텔 신축사업 28차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액1억원?투자인원130명
제870차 마포 현석동 래미안웰스트림아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액4억5,000만원?투자인원725명"
제869차 캠프 험프리 미군 렌탈하우스C 신축사업 12차#1순위,수익률(연)13.1%?투자기간8개월?등급C1?모집금액3억원?투자인원459명
제868차 캠프 험프리 미군 렌탈하우스A 신축사업 14차#1순위,수익률(연)13.1%?투자기간6개월?등급C1?모집금액1억원?투자인원170명
제867차 인천 용현동 오피스텔 및 근린상가 신축사업 5차#1순위,수익률(연)12%?투자기간13개월?등급B1?모집금액2억원?투자인원382명
제866차 제주 용수리 타운하우스 신축사업 8차#1순위,수익률(연)13.5%?투자기간9개월?등급B2?모집금액2억원?투자인원420명
제865차 구로 개봉동 한마을아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억2,000만원?투자인원193명"
제864차 이천 창전동 오피스텔 신축사업 27차#1순위,수익률(연)13%?투자기간10개월?등급C1?모집금액1억원?투자인원149명
제863차 서울 동선동5가 다세대 신축사업 4차#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액5,000만원?투자인원81명"
제862차 제주 용수리 타운하우스 신축사업 7차#1순위,수익률(연)13.5%?투자기간9개월?등급B2?모집금액2억원?투자인원366명
제861차 인천 용현동 오피스텔 및 근린상가 신축사업 4차#1순위,수익률(연)12%?투자기간13개월?등급B1?모집금액1억원?투자인원163명
제860차 종로 구기동 건덕빌라 담보대출#2순위,수익률(연)9.5%?투자기간6개월?등급A3?모집금액1억원?투자인원203명
제859차 서울 동선동5가 다세대 신축사업 3차#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액5,000만원?투자인원100명"
제858차 제주 신화월드 인근 공동주택 신축사업 11차#1순위,수익률(연)12.21%?투자기간12개월?등급B1?모집금액1억원?투자인원211명
제857차 인천 용현동 오피스텔 및 근린상가 신축사업 3차#1순위,수익률(연)12%?투자기간13개월?등급B1?모집금액2억원?투자인원401명
제856차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱 4차#1순위,수익률(연)16%?투자기간5개월?등급C1?모집금액3억원?투자인원547명
제856차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱 4차#1순위 #법인전용상품,"수익률(연)16%?투자기간5개월?등급C1?모집금액9,000만원?투자인원3명"
제855차 영등포 도림동 영등포아트자이아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액1억2,000만원?투자인원172명"
제854차 제주 신화월드 인근 공동주택 신축사업 10차#1순위,수익률(연)12.21%?투자기간12개월?등급B1?모집금액1억원?투자인원133명
제853차 제주 올레시장 생활형숙박시설 신축사업 5차#1순위,"수익률(연)12.49%?투자기간9개월?등급B2?모집금액1억5,000만원?투자인원313명"
제852차 이천 창전동 오피스텔 신축사업 26차#1순위,"수익률(연)13%?투자기간10개월?등급C1?모집금액5,000만원?투자인원113명"
제851차 인천 용현동 오피스텔 및 근린상가 신축사업 2차#1순위,수익률(연)12%?투자기간13개월?등급B1?모집금액2억원?투자인원443명
제850차 가평 조종초등학교 인근 리버빌 2차 신축사업 10차#1순위,수익률(연)13%?투자기간10개월?등급B3?모집금액1억원?투자인원214명
제849차 마포 한강삼성아파트 담보대출#2순위,수익률(연)9%?투자기간6개월?등급A2?모집금액1억원?투자인원238명
제848차 강서 한숲마을대림아파트 담보대출#2순위,"수익률(연)8.5%?투자기간6개월?등급A1?모집금액8,000만원?투자인원154명"
제847차 서울 동선동5가 다세대 신축사업 2차#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액5,000만원?투자인원123명"
제846차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱 3차#1순위,수익률(연)16%?투자기간5개월?등급C1?모집금액5억원?투자인원739명
제846차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱 3차#1순위 #법인전용상품,"수익률(연)16%?투자기간5개월?등급C1?모집금액4억5,000만원?투자인원4명"
제845차 제주 신화월드 인근 공동주택 신축사업 9차#1순위,수익률(연)12.21%?투자기간12개월?등급B1?모집금액1억원?투자인원221명
제844차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱 2차#1순위,수익률(연)16%?투자기간6개월?등급C1?모집금액5억원?투자인원828명
제842차 강서 염창동 이너스양화6차 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액5,000만원?투자인원128명"
제841차 강서 마곡엠벨리 아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액5,000만원?투자인원57명"
제839차 가평 조종초등학교 인근 리버빌 2차 신축사업 9차#1순위,수익률(연)13%?투자기간10개월?등급B3?모집금액3억원?투자인원647명
제838차 이천 창전동 오피스텔 신축사업 25차#1순위,"수익률(연)13%?투자기간10개월?등급C1?모집금액2억5,000만원?투자인원467명"
제837차 제주 신화월드 인근 공동주택 신축사업 8차#1순위,수익률(연)12.21%?투자기간12개월?등급B1?모집금액3억원?투자인원592명
제836차 서울 동선동5가 다세대 신축사업#2순위,"수익률(연)15%?투자기간13개월?등급D2?모집금액1억5,000만원?투자인원357명"
제835차 서산 테크노밸리 근린생활시설 신축사업 23차#1순위,수익률(연)14.5%?투자기간13개월?등급C3?모집금액1억원?투자인원177명
제834차 가평 조종초등학교 인근 리버빌 2차 신축사업 8차#1순위,수익률(연)13%?투자기간10개월?등급B3?모집금액1억원?투자인원242명
제833차 태안 버스터미널 인근 다세대 신축사업 리파이낸싱#1순위,"수익률(연)16%?투자기간6개월?등급C1?모집금액10억원?투자인원1,802명"
제831차 인천 용현동 오피스텔 및 근린상가 신축사업#1순위 #법인전용상품,수익률(연)12%?투자기간13개월?등급B1?모집금액41억원?투자인원1명
제830차 서초 잠원동 상지리츠빌카일룸 담보대출#1순위 #법인전용상품,수익률(연)7%?투자기간12개월?등급A1?모집금액10억원?투자인원1명
제829차 서초 잠원동 상지리츠빌카일룸 담보대출 2차#2순위,수익률(연)9%?투자기간6개월?등급A2?모집금액3억원?투자인원543명
제827차 평택 국가산업단지 인근 다세대 신축사업 10차#1순위,수익률(연)12.77%?투자기간6개월?등급B3?모집금액2억원?투자인원401명
제826차 서초 잠원동 상지리츠빌카일룸 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액6억원?투자인원1,129명"
제825차 하남 덕풍동 풍산아이파크 담보대출#2순위,"수익률(연)9.5%?투자기간6개월?등급A3?모집금액3,000만원?투자인원62명"
제824차 금천 독산동 한신아파트 담보대출#2순위,"수익률(연)9%?투자기간6개월?등급A2?모집금액6,000만원?투자인원125명"
제823차 서산 테크노밸리 근린생활시설 신축사업 22차#1순위,수익률(연)14.5%?투자기간13개월?등급C3?모집금액1억원?투자인원184명
제822차 가평 조종초등학교 인근 리버빌 2차 신축사업 7차#1순위,수익률(연)13%?투자기간10개월?등급B3?모집금액1억원?투자인원240명
제821차 캠프 험프리 미군 렌탈하우스A 신축사업 13차#1순위,수익률(연)13.1%?투자기간6개월?등급C1?모집금액1억원?투자인원185명
제820차 제주 아라일동 다세대 신축공사 2차#2순위,"수익률(연)15%?투자기간11개월?등급D2?모집금액2,000만원?투자인원49명"
제820차 제주 아라일동 다세대 신축공사 2차#2순위 #법인전용상품,"수익률(연)15%?투자기간10개월?등급D2?모집금액5,000만원?투자인원1명"
제819차 이천 창전동 오피스텔 신축사업 24차#1순위,"수익률(연)13%?투자기간11개월?등급C1?모집금액3,000만원?투자인원88명"
제818차 제주 신화월드 인근 공동주택 신축사업 7차#1순위,수익률(연)12.21%?투자기간12개월?등급B1?모집금액2억원?투자인원435명
